hair_color,eye_color,skin_tone,undertone,torso_length,body_proportion,recommended_colors,avoid_colors,recommended_fitting_style,recommended_materials,recommended_patterns,recommended_jewelry_metal,recommended_shoes,recommended_color_wheel_region,avoid_color_wheel_region,fabric_nature,do_exaggerate,dont_exaggerate,source_file
black,hazel,olive,cool,short_torso,triangle,"['jewel_tones', 'icy_blue', 'lavender', 'silver', 'emerald']","['orange', 'mustard', 'brown']",emphasize_top,lightweight_cotton,bright_tops,silver,low_heels_or_flats,cool_colors_blue_green_violet_cool_grays,opposite_on_color_wheel,light,exaggerate_upper_body,don_t_exaggerate_hips,recommendations.csv
black,hazel,olive,cool,short_torso,oval,"['jewel_tones', 'icy_blue', 'lavender', 'silver', 'emerald']","['orange', 'mustard', 'brown']",wraps_and_empire,jersey_knits,diagonal_lines,silver,low_heels_or_flats,cool_colors_blue_green_violet_cool_grays,opposite_on_color_wheel,stretchy,exaggerate_neckline_and_legs,don_t_exaggerate_midsection,recommendations.csv
black,hazel,olive,cool,short_torso,trapezoid,"['jewel_tones', 'icy_blue', 'lavender', 'silver', 'emerald']","['orange', 'mustard', 'brown']",balanced_fit,soft_blends,simple_solids,silver,low_heels_or_flats,cool_colors_blue_green_violet_cool_grays,opposite_on_color_wheel,soft,balance_upper_and_lower_body,don_t_exaggerate_any_feature,recommendations.csv
black,hazel,olive,cool,short_torso,hourglass,"['jewel_tones', 'icy_blue', 'lavender', 'silver', 'emerald']","['orange', 'mustard', 'brown']",tailored_fit,stretchy_soft_fabric,subtle_prints,silver,low_heels_or_flats,cool_colors_blue_green_violet_cool_grays,opposite_on_color_wheel,stretchy,highlight_waistline,don_t_exaggerate_curves_excessively,recommendations.csv
black,hazel,olive,cool,short_torso,apple,"['jewel_tones', 'icy_blue', 'lavender', 'silver', 'emerald']","['orange', 'mustard', 'brown']",empire_waist,drapey_fabric,dark_solid_tops,silver,low_heels_or_flats,cool_colors_blue_green_violet_cool_grays,opposite_on_color_wheel,drapey,exaggerate_shoulders_and_legs,don_t_exaggerate_waist,recommendations.csv
black,hazel,olive,cool,long_torso,rectangle,"['jewel_tones', 'icy_blue', 'lavender', 'silver', 'emerald']","['orange', 'mustard', 'brown']",defined_waist,structured_cotton,curved_lines,silver,heels_or_platforms,cool_colors_blue_green_violet_cool_grays,opposite_on_color_wheel,firm,exaggerate_waistline,don_t_exaggerate_straight_lines,recommendations.csv
black,hazel,olive,cool,long_torso,inverted_triangle,"['jewel_tones', 'icy_blue', 'lavender', 'silver', 'emerald']","['orange', 'mustard', 'brown']",a-line_bottoms,flowy_fabric,vertical_stripes,silver,heels_or_platforms,cool_colors_blue_green_violet_cool_grays,opposite_on_color_wheel,flowy,exaggerate_hips,don_t_exaggerate_shoulders,recommendations.csv
black,hazel,olive,cool,long_torso,triangle,"['jewel_tones', 'icy_blue', 'lavender', 'silver', 'emerald']","['orange', 'mustard', 'brown']",emphasize_top,lightweight_cotton,bright_tops,silver,heels_or_platforms,cool_colors_blue_green_violet_cool_grays,opposite_on_color_wheel,light,exaggerate_upper_body,don_t_exaggerate_hips,recommendations.csv
black,hazel,olive,cool,long_torso,oval,"['jewel_tones', 'icy_blue', 'lavender', 'silver', 'emerald']","['orange', 'mustard', 'brown']",wraps_and_empire,jersey_knits,diagonal_lines,silver,heels_or_platforms,cool_colors_blue_green_violet_cool_grays,opposite_on_color_wheel,stretchy,exaggerate_neckline_and_legs,don_t_exaggerate_midsection,recommendations.csv
black,hazel,olive,cool,long_torso,trapezoid,"['jewel_tones', 'icy_blue', 'lavender', 'silver', 'emerald']","['orange', 'mustard', 'brown']",balanced_fit,soft_blends,simple_solids,silver,heels_or_platforms,cool_colors_blue_green_violet_cool_grays,opposite_on_color_wheel,soft,balance_upper_and_lower_body,don_t_exaggerate_any_feature,recommendations.csv
black,hazel,olive,cool,long_torso,hourglass,"['jewel_tones', 'icy_blue', 'lavender', 'silver', 'emerald']","['orange', 'mustard', 'brown']",tailored_fit,stretchy_soft_fabric,subtle_prints,silver,heels_or_platforms,cool_colors_blue_green_violet_cool_grays,opposite_on_color_wheel,stretchy,highlight_waistline,don_t_exaggerate_curves_excessively,recommendations.csv
black,hazel,olive,cool,long_torso,apple,"['jewel_tones', 'icy_blue', 'lavender', 'silver', 'emerald']","['orange', 'mustard', 'brown']",empire_waist,drapey_fabric,dark_solid_tops,silver,heels_or_platforms,cool_colors_blue_green_violet_cool_grays,opposite_on_color_wheel,drapey,exaggerate_shoulders_and_legs,don_t_exaggerate_waist,recommendations.csv
black,hazel,olive,cool,balanced,rectangle,"['jewel_tones', 'icy_blue', 'lavender', 'silver', 'emerald']","['orange', 'mustard', 'brown']",defined_waist,structured_cotton,curved_lines,silver,any_style,cool_colors_blue_green_violet_cool_grays,opposite_on_color_wheel,firm,exaggerate_waistline,don_t_exaggerate_straight_lines,recommendations.csv
black,hazel,olive,cool,balanced,inverted_triangle,"['jewel_tones', 'icy_blue', 'lavender', 'silver', 'emerald']","['orange', 'mustard', 'brown']",a-line_bottoms,flowy_fabric,vertical_stripes,silver,any_style,cool_colors_blue_green_violet_cool_grays,opposite_on_color_wheel,flowy,exaggerate_hips,don_t_exaggerate_shoulders,recommendations.csv
black,hazel,olive,cool,balanced,triangle,"['jewel_tones', 'icy_blue', 'lavender', 'silver', 'emerald']","['orange', 'mustard', 'brown']",emphasize_top,lightweight_cotton,bright_tops,silver,any_style,cool_colors_blue_green_violet_cool_grays,opposite_on_color_wheel,light,exaggerate_upper_body,don_t_exaggerate_hips,recommendations.csv
black,hazel,olive,cool,balanced,oval,"['jewel_tones', 'icy_blue', 'lavender', 'silver', 'emerald']","['orange', 'mustard', 'brown']",wraps_and_empire,jersey_knits,diagonal_lines,silver,any_style,cool_colors_blue_green_violet_cool_grays,opposite_on_color_wheel,stretchy,exaggerate_neckline_and_legs,don_t_exaggerate_midsection,recommendations.csv
black,hazel,olive,cool,balanced,trapezoid,"['jewel_tones', 'icy_blue', 'lavender', 'silver', 'emerald']","['orange', 'mustard', 'brown']",balanced_fit,soft_blends,simple_solids,silver,any_style,cool_colors_blue_green_violet_cool_grays,opposite_on_color_wheel,soft,balance_upper_and_lower_body,don_t_exaggerate_any_feature,recommendations.csv
black,hazel,olive,cool,balanced,hourglass,"['jewel_tones', 'icy_blue', 'lavender', 'silver', 'emerald']","['orange', 'mustard', 'brown']",tailored_fit,stretchy_soft_fabric,subtle_prints,silver,any_style,cool_colors_blue_green_violet_cool_grays,opposite_on_color_wheel,stretchy,highlight_waistline,don_t_exaggerate_curves_excessively,recommendations.csv
black,hazel,olive,cool,balanced,apple,"['jewel_tones', 'icy_blue', 'lavender', 'silver', 'emerald']","['orange', 'mustard', 'brown']",empire_waist,drapey_fabric,dark_solid_tops,silver,any_style,cool_colors_blue_green_violet_cool_grays,opposite_on_color_wheel,drapey,exaggerate_shoulders_and_legs,don_t_exaggerate_waist,recommendations.csv
black,hazel,olive,neutral,short_torso,rectangle,"['soft_pinks', 'plums', 'teal', 'neutral_beige']","['fluorescents', 'harsh_yellow']",defined_waist,structured_cotton,curved_lines,rose_gold,low_heels_or_flats,neutral-friendly_zones_balanced_warm_cool_like_teal_plum_taupe,avoid_clashing_or_harsh_contrasts,firm,exaggerate_waistline,don_t_exaggerate_straight_lines,recommendations.csv
black,hazel,olive,neutral,short_torso,inverted_triangle,"['soft_pinks', 'plums', 'teal', 'neutral_beige']","['fluorescents', 'harsh_yellow']",a-line_bottoms,flowy_fabric,vertical_stripes,rose_gold,low_heels_or_flats,neutral-friendly_zones_balanced_warm_cool_like_teal_plum_taupe,avoid_clashing_or_harsh_contrasts,flowy,exaggerate_hips,don_t_exaggerate_shoulders,recommendations.csv
black,hazel,olive,neutral,short_torso,triangle,"['soft_pinks', 'plums', 'teal', 'neutral_beige']","['fluorescents', 'harsh_yellow']",emphasize_top,lightweight_cotton,bright_tops,rose_gold,low_heels_or_flats,neutral-friendly_zones_balanced_warm_cool_like_teal_plum_taupe,avoid_clashing_or_harsh_contrasts,light,exaggerate_upper_body,don_t_exaggerate_hips,recommendations.csv
black,hazel,olive,neutral,short_torso,oval,"['soft_pinks', 'plums', 'teal', 'neutral_beige']","['fluorescents', 'harsh_yellow']",wraps_and_empire,jersey_knits,diagonal_lines,rose_gold,low_heels_or_flats,neutral-friendly_zones_balanced_warm_cool_like_teal_plum_taupe,avoid_clashing_or_harsh_contrasts,stretchy,exaggerate_neckline_and_legs,don_t_exaggerate_midsection,recommendations.csv
black,hazel,olive,neutral,short_torso,trapezoid,"['soft_pinks', 'plums', 'teal', 'neutral_beige']","['fluorescents', 'harsh_yellow']",balanced_fit,soft_blends,simple_solids,rose_gold,low_heels_or_flats,neutral-friendly_zones_balanced_warm_cool_like_teal_plum_taupe,avoid_clashing_or_harsh_contrasts,soft,balance_upper_and_lower_body,don_t_exaggerate_any_feature,recommendations.csv
black,hazel,olive,neutral,short_torso,hourglass,"['soft_pinks', 'plums', 'teal', 'neutral_beige']","['fluorescents', 'harsh_yellow']",tailored_fit,stretchy_soft_fabric,subtle_prints,rose_gold,low_heels_or_flats,neutral-friendly_zones_balanced_warm_cool_like_teal_plum_taupe,avoid_clashing_or_harsh_contrasts,stretchy,highlight_waistline,don_t_exaggerate_curves_excessively,recommendations.csv
black,hazel,olive,neutral,short_torso,apple,"['soft_pinks', 'plums', 'teal', 'neutral_beige']","['fluorescents', 'harsh_yellow']",empire_waist,drapey_fabric,dark_solid_tops,rose_gold,low_heels_or_flats,neutral-friendly_zones_balanced_warm_cool_like_teal_plum_taupe,avoid_clashing_or_harsh_contrasts,drapey,exaggerate_shoulders_and_legs,don_t_exaggerate_waist,recommendations.csv
black,hazel,olive,neutral,long_torso,rectangle,"['soft_pinks', 'plums', 'teal', 'neutral_beige']","['fluorescents', 'harsh_yellow']",defined_waist,structured_cotton,curved_lines,rose_gold,heels_or_platforms,neutral-friendly_zones_balanced_warm_cool_like_teal_plum_taupe,avoid_clashing_or_harsh_contrasts,firm,exaggerate_waistline,don_t_exaggerate_straight_lines,recommendations.csv
black,hazel,olive,neutral,long_torso,inverted_triangle,"['soft_pinks', 'plums', 'teal', 'neutral_beige']","['fluorescents', 'harsh_yellow']",a-line_bottoms,flowy_fabric,vertical_stripes,rose_gold,heels_or_platforms,neutral-friendly_zones_balanced_warm_cool_like_teal_plum_taupe,avoid_clashing_or_harsh_contrasts,flowy,exaggerate_hips,don_t_exaggerate_shoulders,recommendations.csv
black,hazel,olive,neutral,long_torso,triangle,"['soft_pinks', 'plums', 'teal', 'neutral_beige']","['fluorescents', 'harsh_yellow']",emphasize_top,lightweight_cotton,bright_tops,rose_gold,heels_or_platforms,neutral-friendly_zones_balanced_warm_cool_like_teal_plum_taupe,avoid_clashing_or_harsh_contrasts,light,exaggerate_upper_body,don_t_exaggerate_hips,recommendations.csv
black,hazel,olive,neutral,long_torso,oval,"['soft_pinks', 'plums', 'teal', 'neutral_beige']","['fluorescents', 'harsh_yellow']",wraps_and_empire,jersey_knits,diagonal_lines,rose_gold,heels_or_platforms,neutral-friendly_zones_balanced_warm_cool_like_teal_plum_taupe,avoid_clashing_or_harsh_contrasts,stretchy,exaggerate_neckline_and_legs,don_t_exaggerate_midsection,recommendations.csv
black,hazel,olive,neutral,long_torso,trapezoid,"['soft_pinks', 'plums', 'teal', 'neutral_beige']","['fluorescents', 'harsh_yellow']",balanced_fit,soft_blends,simple_solids,rose_gold,heels_or_platforms,neutral-friendly_zones_balanced_warm_cool_like_teal_plum_taupe,avoid_clashing_or_harsh_contrasts,soft,balance_upper_and_lower_body,don_t_exaggerate_any_feature,recommendations.csv
black,hazel,olive,neutral,long_torso,hourglass,"['soft_pinks', 'plums', 'teal', 'neutral_beige']","['fluorescents', 'harsh_yellow']",tailored_fit,stretchy_soft_fabric,subtle_prints,rose_gold,heels_or_platforms,neutral-friendly_zones_balanced_warm_cool_like_teal_plum_taupe,avoid_clashing_or_harsh_contrasts,stretchy,highlight_waistline,don_t_exaggerate_curves_excessively,recommendations.csv
black,hazel,olive,neutral,long_torso,apple,"['soft_pinks', 'plums', 'teal', 'neutral_beige']","['fluorescents', 'harsh_yellow']",empire_waist,drapey_fabric,dark_solid_tops,rose_gold,heels_or_platforms,neutral-friendly_zones_balanced_warm_cool_like_teal_plum_taupe,avoid_clashing_or_harsh_contrasts,drapey,exaggerate_shoulders_and_legs,don_t_exaggerate_waist,recommendations.csv
black,hazel,olive,neutral,balanced,rectangle,"['soft_pinks', 'plums', 'teal', 'neutral_beige']","['fluorescents', 'harsh_yellow']",defined_waist,structured_cotton,curved_lines,rose_gold,any_style,neutral-friendly_zones_balanced_warm_cool_like_teal_plum_taupe,avoid_clashing_or_harsh_contrasts,firm,exaggerate_waistline,don_t_exaggerate_straight_lines,recommendations.csv
black,hazel,olive,neutral,balanced,inverted_triangle,"['soft_pinks', 'plums', 'teal', 'neutral_beige']","['fluorescents', 'harsh_yellow']",a-line_bottoms,flowy_fabric,vertical_stripes,rose_gold,any_style,neutral-friendly_zones_balanced_warm_cool_like_teal_plum_taupe,avoid_clashing_or_harsh_contrasts,flowy,exaggerate_hips,don_t_exaggerate_shoulders,recommendations.csv
black,hazel,olive,neutral,balanced,triangle,"['soft_pinks', 'plums', 'teal', 'neutral_beige']","['fluorescents', 'harsh_yellow']",emphasize_top,lightweight_cotton,bright_tops,rose_gold,any_style,neutral-friendly_zones_balanced_warm_cool_like_teal_plum_taupe,avoid_clashing_or_harsh_contrasts,light,exaggerate_upper_body,don_t_exaggerate_hips,recommendations.csv
black,hazel,olive,neutral,balanced,oval,"['soft_pinks', 'plums', 'teal', 'neutral_beige']","['fluorescents', 'harsh_yellow']",wraps_and_empire,jersey_knits,diagonal_lines,rose_gold,any_style,neutral-friendly_zones_balanced_warm_cool_like_teal_plum_taupe,avoid_clashing_or_harsh_contrasts,stretchy,exaggerate_neckline_and_legs,don_t_exaggerate_midsection,recommendations.csv
black,hazel,olive,neutral,balanced,trapezoid,"['soft_pinks', 'plums', 'teal', 'neutral_beige']","['fluorescents', 'harsh_yellow']",balanced_fit,soft_blends,simple_solids,rose_gold,any_style,neutral-friendly_zones_balanced_warm_cool_like_teal_plum_taupe,avoid_clashing_or_harsh_contrasts,soft,balance_upper_and_lower_body,don_t_exaggerate_any_feature,recommendations.csv
black,hazel,olive,neutral,balanced,hourglass,"['soft_pinks', 'plums', 'teal', 'neutral_beige']","['fluorescents', 'harsh_yellow']",tailored_fit,stretchy_soft_fabric,subtle_prints,rose_gold,any_style,neutral-friendly_zones_balanced_warm_cool_like_teal_plum_taupe,avoid_clashing_or_harsh_contrasts,stretchy,highlight_waistline,don_t_exaggerate_curves_excessively,recommendations.csv
black,hazel,olive,neutral,balanced,apple,"['soft_pinks', 'plums', 'teal', 'neutral_beige']","['fluorescents', 'harsh_yellow']",empire_waist,drapey_fabric,dark_solid_tops,rose_gold,any_style,neutral-friendly_zones_balanced_warm_cool_like_teal_plum_taupe,avoid_clashing_or_harsh_contrasts,drapey,exaggerate_shoulders_and_legs,don_t_exaggerate_waist,recommendations.csv
black,hazel,brown,warm,short_torso,rectangle,"['earth_tones', 'olive', 'coral', 'peach', 'mustard', 'warm_red']","['cool_blue', 'icy_gray', 'jewel_tones']",defined_waist,structured_cotton,curved_lines,gold,low_heels_or_flats,warm_colors_red_orange_yellow_warm_greens,opposite_on_color_wheel,firm,exaggerate_waistline,don_t_exaggerate_straight_lines,recommendations.csv
black,hazel,brown,warm,short_torso,inverted_triangle,"['earth_tones', 'olive', 'coral', 'peach', 'mustard', 'warm_red']","['cool_blue', 'icy_gray', 'jewel_tones']",a-line_bottoms,flowy_fabric,vertical_stripes,gold,low_heels_or_flats,warm_colors_red_orange_yellow_warm_greens,opposite_on_color_wheel,flowy,exaggerate_hips,don_t_exaggerate_shoulders,recommendations.csv
black,hazel,brown,warm,short_torso,triangle,"['earth_tones', 'olive', 'coral', 'peach', 'mustard', 'warm_red']","['cool_blue', 'icy_gray', 'jewel_tones']",emphasize_top,lightweight_cotton,bright_tops,gold,low_heels_or_flats,warm_colors_red_orange_yellow_warm_greens,opposite_on_color_wheel,light,exaggerate_upper_body,don_t_exaggerate_hips,recommendations.csv
black,hazel,brown,warm,short_torso,oval,"['earth_tones', 'olive', 'coral', 'peach', 'mustard', 'warm_red']","['cool_blue', 'icy_gray', 'jewel_tones']",wraps_and_empire,jersey_knits,diagonal_lines,gold,low_heels_or_flats,warm_colors_red_orange_yellow_warm_greens,opposite_on_color_wheel,stretchy,exaggerate_neckline_and_legs,don_t_exaggerate_midsection,recommendations.csv
black,hazel,brown,warm,short_torso,trapezoid,"['earth_tones', 'olive', 'coral', 'peach', 'mustard', 'warm_red']","['cool_blue', 'icy_gray', 'jewel_tones']",balanced_fit,soft_blends,simple_solids,gold,low_heels_or_flats,warm_colors_red_orange_yellow_warm_greens,opposite_on_color_wheel,soft,balance_upper_and_lower_body,don_t_exaggerate_any_feature,recommendations.csv
black,hazel,brown,warm,short_torso,hourglass,"['earth_tones', 'olive', 'coral', 'peach', 'mustard', 'warm_red']","['cool_blue', 'icy_gray', 'jewel_tones']",tailored_fit,stretchy_soft_fabric,subtle_prints,gold,low_heels_or_flats,warm_colors_red_orange_yellow_warm_greens,opposite_on_color_wheel,stretchy,highlight_waistline,don_t_exaggerate_curves_excessively,recommendations.csv
black,hazel,brown,warm,short_torso,apple,"['earth_tones', 'olive', 'coral', 'peach', 'mustard', 'warm_red']","['cool_blue', 'icy_gray', 'jewel_tones']",empire_waist,drapey_fabric,dark_solid_tops,gold,low_heels_or_flats,warm_colors_red_orange_yellow_warm_greens,opposite_on_color_wheel,drapey,exaggerate_shoulders_and_legs,don_t_exaggerate_waist,recommendations.csv
black,hazel,brown,warm,long_torso,rectangle,"['earth_tones', 'olive', 'coral', 'peach', 'mustard', 'warm_red']","['cool_blue', 'icy_gray', 'jewel_tones']",defined_waist,structured_cotton,curved_lines,gold,heels_or_platforms,warm_colors_red_orange_yellow_warm_greens,opposite_on_color_wheel,firm,exaggerate_waistline,don_t_exaggerate_straight_lines,recommendations.csv
black,hazel,brown,warm,long_torso,inverted_triangle,"['earth_tones', 'olive', 'coral', 'peach', 'mustard', 'warm_red']","['cool_blue', 'icy_gray', 'jewel_tones']",a-line_bottoms,flowy_fabric,vertical_stripes,gold,heels_or_platforms,warm_colors_red_orange_yellow_warm_greens,opposite_on_color_wheel,flowy,exaggerate_hips,don_t_exaggerate_shoulders,recommendations.csv
black,hazel,brown,warm,long_torso,triangle,"['earth_tones', 'olive', 'coral', 'peach', 'mustard', 'warm_red']","['cool_blue', 'icy_gray', 'jewel_tones']",emphasize_top,lightweight_cotton,bright_tops,gold,heels_or_platforms,warm_colors_red_orange_yellow_warm_greens,opposite_on_color_wheel,light,exaggerate_upper_body,don_t_exaggerate_hips,recommendations.csv
